"","speaker","filename","syllno","syll","tapper","p","PA","totalnsyll","DrumID","DrumTime","DrumVeloc","DrumDur","drumtimediff","corr","sylldur","prepausal","postpausal","f0meanhz","f0meanst","f0rangehz","f0rangest","f0maxhz","f0maxst","intens","seglabel","segdur","f0meanhz_v","f0meanst_v","f0rangehz_v","f0rangest_v","f0maxHz_v","f0maxst_v","intens_v","h1h2","cpps","slope","text","nsyll","ambsyll","nonlex","ip.initial","ip.final","turn","UI","DrumVeloc.log.sc","DrumDur.log.sc","DrumVeloc.sc","DrumDur.sc"
"721","B","B-M_left_0355",9,"laICt","RU","not prom","pitch accented",9,9,4.41,75,87,0.77,"n",0.357,1,0,"164.408","88.328","16.068","1.703","171.479","89.063",65.279,"aI",0.227,"164.408","88.328","16.068","1.703","171.479","89.063","66.793","6.441",18.984,-21.175,"aber’s lernt sich zumindest leicht",9,"n","n","non-initial","final","medial","B-M_left_0355 RU",1.62901429792166,-0.11124743963565,1.65117513110092,-0.223381853790779
"722","B","B-M_left_0355",9,"laICt","MS","not prom","pitch accented",9,9,10.758,127,177,0.705,"n",0.357,1,0,"164.408","88.328","16.068","1.703","171.479","89.063",65.279,"aI",0.227,"164.408","88.328","16.068","1.703","171.479","89.063","66.793","6.441",18.984,-21.175,"aber’s lernt sich zumindest leicht",9,"n","n","non-initial","final","medial","B-M_left_0355 MS",1.79435363135295,0.465557404818086,1.82950508777374,0.327260349137532
"723","B","B-M_left_0355",9,"laICt","WP","not prom","pitch accented",9,9,10.542,40,280,1,"n",0.357,1,0,"164.408","88.328","16.068","1.703","171.479","89.063",65.279,"aI",0.227,"164.408","88.328","16.068","1.703","171.479","89.063","66.793","6.441",18.984,-21.175,"aber’s lernt sich zumindest leicht",9,"n","n","non-initial","final","medial","B-M_left_0355 WP",-2.560445351289,0.357631992835734,-2.54334898597872,0.0215632953191161
"724","B","B-M_left_0355",9,"laICt","JV","prom","pitch accented",9,9,5.664,81,170,0.31,"n",0.357,1,0,"164.408","88.328","16.068","1.703","171.479","89.063",65.279,"aI",0.227,"164.408","88.328","16.068","1.703","171.479","89.063","66.793","6.441",18.984,-21.175,"aber’s lernt sich zumindest leicht",9,"n","n","non-initial","final","medial","B-M_left_0355 JV",1.08217979763942,0.303042172603707,1.23432190724639,0.146469066716655
"725","B","B-M_left_0355",9,"laICt","ZE","prom","pitch accented",9,9,4.832,60,103,0.214,"n",0.357,1,0,"164.408","88.328","16.068","1.703","171.479","89.063",65.279,"aI",0.227,"164.408","88.328","16.068","1.703","171.479","89.063","66.793","6.441",18.984,-21.175,"aber’s lernt sich zumindest leicht",9,"n","n","non-initial","final","medial","B-M_left_0355 ZE",-0.0413328542396512,-0.117783141053138,-0.147465140154436,-0.248989025757405
"726","B","B-M_left_0355",9,"laICt","SD","not prom","pitch accented",9,9,9.259,61,161,0.936,"n",0.357,1,0,"164.408","88.328","16.068","1.703","171.479","89.063",65.279,"aI",0.227,"164.408","88.328","16.068","1.703","171.479","89.063","66.793","6.441",18.984,-21.175,"aber’s lernt sich zumindest leicht",9,"n","n","non-initial","final","medial","B-M_left_0355 SD",1.54583956230376,1.30828463708195,1.64570729184186,1.71088300858245
"727","B","B-M_left_0355",9,"laICt","CD","prom","pitch accented",9,9,7.625,82,86.9999999999997,0.026,"y",0.357,1,0,"164.408","88.328","16.068","1.703","171.479","89.063",65.279,"aI",0.227,"164.408","88.328","16.068","1.703","171.479","89.063","66.793","6.441",18.984,-21.175,"aber’s lernt sich zumindest leicht",9,"n","n","non-initial","final","medial","B-M_left_0355 CD",1.32359043332433,0.771102654980298,1.28984331658649,0.953124492512551
"728","B","B-M_left_0355",9,"laICt","MW","prom","pitch accented",9,9,8,61,205,0.534,"n",0.357,1,0,"164.408","88.328","16.068","1.703","171.479","89.063",65.279,"aI",0.227,"164.408","88.328","16.068","1.703","171.479","89.063","66.793","6.441",18.984,-21.175,"aber’s lernt sich zumindest leicht",9,"n","n","non-initial","final","medial","B-M_left_0355 MW",1.83619634381196,1.49386395730349,1.91653191525356,1.71190415634718
"729","B","B-M_left_0381",1,"Unt","RU","not prom","unaccented",8,1,1.19,41,97,0,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 RU",-1.36297403536193,0.754969604419459,-1.19432804890144,0.717980127266999
"730","B","B-M_left_0381",1,"Unt","DH","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 DH",NA,NA,NA,NA
"731","B","B-M_left_0381",1,"Unt","ZE","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZE",NA,NA,NA,NA
"732","B","B-M_left_0381",1,"Unt","MW","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MW",NA,NA,NA,NA
"733","B","B-M_left_0381",1,"Unt","WP","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 WP",NA,NA,NA,NA
"734","B","B-M_left_0381",1,"Unt","LK","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 LK",NA,NA,NA,NA
"735","B","B-M_left_0381",1,"Unt","MS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MS",NA,NA,NA,NA
"736","B","B-M_left_0381",1,"Unt","FS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 FS",NA,NA,NA,NA
"737","B","B-M_left_0381",1,"Unt","JV","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 JV",NA,NA,NA,NA
"738","B","B-M_left_0381",1,"Unt","SD","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 SD",NA,NA,NA,NA
"739","B","B-M_left_0381",1,"Unt","ZL","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZL",NA,NA,NA,NA
"740","B","B-M_left_0381",1,"Unt","CD","not prom","unaccented",8,1,0.206,58,6,0,"n",0.18,1,1,"183.041","90.176","35.212","3.470","195.239","91.344",70.498,"U",0.061,"182.882","90.164","30.107","2.976","190.134","90.850","71.581","-1.599",15.459,-31.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 CD",0.367398658104472,-2.38218299020157,0.284493150197294,-2.02093980954453
"741","B","B-M_left_0381",2,"di:","MW","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MW",NA,NA,NA,NA
"742","B","B-M_left_0381",2,"di:","JV","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 JV",NA,NA,NA,NA
"743","B","B-M_left_0381",2,"di:","RU","prom","pitch accented",8,2,1.679,93,72,0.489,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 RU",1.12933683340139,-0.774058239298992,1.17157894320808,-0.793556982768788
"744","B","B-M_left_0381",2,"di:","DH","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 DH",NA,NA,NA,NA
"745","B","B-M_left_0381",2,"di:","LK","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 LK",NA,NA,NA,NA
"746","B","B-M_left_0381",2,"di:","FS","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 FS",NA,NA,NA,NA
"747","B","B-M_left_0381",2,"di:","ZE","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZE",NA,NA,NA,NA
"748","B","B-M_left_0381",2,"di:","MS","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MS",NA,NA,NA,NA
"749","B","B-M_left_0381",2,"di:","ZL","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZL",NA,NA,NA,NA
"750","B","B-M_left_0381",2,"di:","CD","prom","pitch accented",8,2,0.969,46,64,0.763,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 CD",-0.946913823760125,0.336061943698391,-0.90295652019141,0.211717503857046
"751","B","B-M_left_0381",2,"di:","WP","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 WP",NA,NA,NA,NA
"752","B","B-M_left_0381",2,"di:","SD","prom","pitch accented",8,NA,NA,NA,NA,NA,"n",0.22,0,1,"207.676","92.367","31.508","2.657","221.660","93.509",75.397,"i:",0.17,"207.774","92.375","31.508","2.657","221.660","93.509","76.508","33.932",12.539,-38.719,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 SD",NA,NA,NA,NA
"753","B","B-M_left_0381",3,"vI6t","ZE","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZE",NA,NA,NA,NA
"754","B","B-M_left_0381",3,"vI6t","MS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MS",NA,NA,NA,NA
"755","B","B-M_left_0381",3,"vI6t","RU","not prom","unaccented",8,3,2.017,69,97,0.338,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 RU",0.221018875291924,0.754969604419459,0.0796218699267628,0.717980127266999
"756","B","B-M_left_0381",3,"vI6t","JV","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 JV",NA,NA,NA,NA
"757","B","B-M_left_0381",3,"vI6t","WP","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 WP",NA,NA,NA,NA
"758","B","B-M_left_0381",3,"vI6t","MW","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MW",NA,NA,NA,NA
"759","B","B-M_left_0381",3,"vI6t","LK","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 LK",NA,NA,NA,NA
"760","B","B-M_left_0381",3,"vI6t","SD","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 SD",NA,NA,NA,NA
"761","B","B-M_left_0381",3,"vI6t","FS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 FS",NA,NA,NA,NA
"762","B","B-M_left_0381",3,"vI6t","DH","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 DH",NA,NA,NA,NA
"763","B","B-M_left_0381",3,"vI6t","CD","not prom","unaccented",8,3,1.946,73,71,0.977,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 CD",1.67158917033858,0.455255173361513,1.76880523818317,0.481176145129649
"764","B","B-M_left_0381",3,"vI6t","ZL","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.194,0,0,"197.042","91.460","19.285","1.707","205.404","92.188",72.137,"I6",0.07,"200.451","91.761","12.051","1.047","205.404","92.188","75.558","-0.095",13.808,-34.366,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZL",NA,NA,NA,NA
"765","B","B-M_left_0381",4,"jEts","MW","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MW",NA,NA,NA,NA
"766","B","B-M_left_0381",4,"jEts","SD","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 SD",NA,NA,NA,NA
"767","B","B-M_left_0381",4,"jEts","WP","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 WP",NA,NA,NA,NA
"768","B","B-M_left_0381",4,"jEts","ZE","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZE",NA,NA,NA,NA
"769","B","B-M_left_0381",4,"jEts","RU","not prom","unaccented",8,4,2.828,55,67,0.811,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 RU",-0.469055217890629,-1.14329622959991,-0.55735308948734,-1.09586440477595
"770","B","B-M_left_0381",4,"jEts","FS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 FS",NA,NA,NA,NA
"771","B","B-M_left_0381",4,"jEts","CD","not prom","unaccented",8,4,2.826,45,44,0.88,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 CD",-1.07153397170733,-0.0942107149110567,-1.00191065939047,-0.558164328350393
"772","B","B-M_left_0381",4,"jEts","LK","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 LK",NA,NA,NA,NA
"773","B","B-M_left_0381",4,"jEts","ZL","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZL",NA,NA,NA,NA
"774","B","B-M_left_0381",4,"jEts","JV","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 JV",NA,NA,NA,NA
"775","B","B-M_left_0381",4,"jEts","DH","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 DH",NA,NA,NA,NA
"776","B","B-M_left_0381",4,"jEts","MS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.136,0,0,"180.383","89.906","39.685","3.897","196.905","91.456",66.918,"E",0.04,"186.891","90.545","18.113","1.671","196.905","91.456","70.882","4.425",12.081,-24.674,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MS",NA,NA,NA,NA
"777","B","B-M_left_0381",5,"nOx","MW","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MW",NA,NA,NA,NA
"778","B","B-M_left_0381",5,"nOx","WP","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 WP",NA,NA,NA,NA
"779","B","B-M_left_0381",5,"nOx","CD","not prom","unaccented",8,5,3.698,66,48,0.872,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 CD",1.10002768736357,0.0057072755486384,1.07612626378976,-0.404187961908905
"780","B","B-M_left_0381",5,"nOx","ZL","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZL",NA,NA,NA,NA
"781","B","B-M_left_0381",5,"nOx","RU","not prom","unaccented",8,5,4.118,102,112,1.29,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 RU",1.41043002065209,1.49262933807938,1.58106284568858,1.62490239328847
"782","B","B-M_left_0381",5,"nOx","MS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 MS",NA,NA,NA,NA
"783","B","B-M_left_0381",5,"nOx","FS","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 FS",NA,NA,NA,NA
"784","B","B-M_left_0381",5,"nOx","DH","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 DH",NA,NA,NA,NA
"785","B","B-M_left_0381",5,"nOx","ZE","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 ZE",NA,NA,NA,NA
"786","B","B-M_left_0381",5,"nOx","LK","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 LK",NA,NA,NA,NA
"787","B","B-M_left_0381",5,"nOx","SD","not prom","unaccented",8,NA,NA,NA,NA,NA,"n",0.14,0,0,"182.793","90.151","26.726","2.561","194.340","91.229",69.356,"O",0.06,"183.934","90.272","16.621","1.583","190.264","90.862","70.069","11.843",16.365,-23.621,"und die wird jetzt nochmal gekürzt",8,"n","n","initial","final","medial","B-M_left_0381 SD",NA,NA,NA,NA
